lam,d0_10,d0_50,d0_100,d0_190
28.9,8.98046033955786,7.797006155354255,5.626227127531749,2.876084995674431
29.0,8.98821733429508,7.810265745297032,5.643196666677,2.897802807169821
29.1,8.995928481195804,7.823445660896265,5.660063421913171,2.9193879601931734
29.2,9.003594188348998,7.836546623037488,5.676828331057009,2.940841676616909
29.3,9.011214858991051,7.849569343892226,5.6934923204863805,2.9621651632498196
29.4,9.01879089157778,7.862514527049432,5.710056305314974,2.983359612069417
29.5,9.02632267985522,7.875382867644811,5.726521189563477,3.004426200450675
29.6,9.033810612929157,7.888175052487569,5.742887866327801,3.0253660913895266
29.7,9.041255075333313,7.900891760185051,5.75915721794382,3.046180433722793
29.8,9.048656447096452,7.913533661264857,5.775330116149393,3.066870362343618
29.9,9.056015103808045,7.926101418294795,5.791407422243314,3.087436998413574
30.0,9.063331416682983,7.938595686000834,5.807389987241249,3.1078814495696623
30.1,9.070605752624967,7.951017111382444,5.823278652028437,3.1282048101282385
30.2,9.077838474288708,7.96336633382626,5.839074247510205,3.1484081612848347
30.3,9.085029940141204,7.975643985217288,5.854777594759625,3.1684925713103125
30.4,9.092180504521568,7.987850690048311,5.870389505161496,3.1884590957428123
30.5,9.099290517700018,7.999987065526997,5.8859107805542275,3.2083087775772143
30.6,9.106360325935619,8.0120537216811,5.901342213369776,3.2280426474491706
30.7,9.113390271532992,8.02405126146172,5.916684586769294,3.2476617238171066
30.8,9.120380692897886,8.03598028084446,5.931938674777355,3.2671670131401753
30.9,9.127331924591788,8.04784136892861,5.947105242413072,3.2865595100524727
31.0,9.1342442973853,8.059635108034529,5.96218504581873,3.30584019753388
31.1,9.141118138310604,8.07136207379893,5.977178832386383,3.3250100470780803
31.2,9.14795377071284,8.08302283526833,5.992087340880437,3.344070018855774
31.3,9.154751514300331,8.094617954990474,6.00691130155917,3.363021061876339
31.4,9.161511685193927,8.106147989104082,6.021651436293348,3.3818641141443333
31.5,9.168234595975141,8.117613487426391,6.036308458681714,3.400600102814005
31.6,9.174920555733335,8.129014993539004,6.050883074164529,3.419229944339574
31.7,9.181569870111813,8.140353044871711,6.065375980134781,3.4377545446226487
31.8,9.188182841352873,8.151628172784536,6.079787866045924,3.456174799156092
31.9,9.194759768341783,8.162840902647716,6.094119413518245,3.4744915931645064
32.0,9.201300946649745,8.173991753919907,6.108371296442171,3.492705801741709
32.1,9.207806668575714,8.185081240224354,6.122544181078618,3.510818289984361
32.2,9.214277223187224,8.196109869423225,6.136638726157831,3.528829913122858
32.3,9.220712896360089,8.207078143690056,6.150655582974593,3.5467415166481615
32.4,9.22711397081702,8.217986559580002,6.164595395482105,3.5645539364357255
32.5,9.23348072616518,8.22883560809846,6.178458800381715,3.5822679988662673
32.6,9.239813438932584,8.239625774767521,6.192246427211453,3.5998845209423775
32.7,9.246112382603485,8.250357539690484,6.205958898431859,3.6174043104024314
32.8,9.252377827652529,8.261031377614453,6.219596829507939,3.6348281658309434
32.9,9.2586100415779,8.271647757991017,6.233160828990339,3.6521568767654116
33.0,9.264809288933295,8.28220714503452,6.246651498592557,3.6693912237992454
33.1,9.270975831358731,8.292709997779028,6.260069433266143,3.686531978682908
33.2,9.277109927610285,8.303156770132619,6.273415221272683,3.7035799044192954
33.3,9.283211833588695,8.313547910930067,6.2866894442549,3.7205357553576937
33.4,9.289281802366746,8.323883863983431,6.2998926773023225,3.7374002772833164
33.5,9.295320084215623,8.334165068130535,6.313025489016521,3.7541742075034983
33.6,9.301326926630034,8.344391957281513,6.326088441573876,3.770858274930844
33.7,9.307302574352278,8.354564960463513,6.339082090783802,3.787453200162748
33.8,9.31324726939515,8.364684501862985,6.35200698614569,3.803959695557462
33.9,9.319161251063704,8.374751000866633,6.364863670904354,3.8203784653068817
