lam,d0_10,d0_50,d0_100,d0_190,d2_10,d2_50,d2_100,d2_190,eps_10,eps_50,eps_100,eps_190
6.2,102.61140000001927,64.77599644155853,45.86475701735774,25.54178895964978,-0.670647888084318,-6.678803547071123,-13.37063730358459,-22.657879423713936,1.2810534053026374,2.242282425925841,2.469710233429206,3.0222129733429615
6.3,102.61140000001676,64.81435011620908,45.93950755637874,25.67789344182356,-0.6704539593214017,-6.6747298418809775,-13.358971364801032,-22.629567716567486,1.2798133291254978,2.2284149551194767,2.4382406525678553,2.9570407330741504
6.4,102.61139999998124,64.85152190942597,46.01191757492546,25.809707417671724,-0.6702838862744607,-6.6710350162482,-13.348342335735971,-22.603727996405542,1.2787285412626987,2.215621484932573,2.409076897715476,2.8965567711773237
6.5,102.61139999996854,64.8873533000991,46.081695103591215,25.936730944957546,-0.6701351541698204,-6.667688886747279,-13.338672575204138,-22.58018094866508,1.2777825978438984,2.203840693571348,2.3821023133954635,2.840528568369647
6.6,102.61139999997185,64.92171759153258,46.14860732308109,26.05856615498463,-0.6700054794680739,-6.664663471825652,-13.32988977233671,-22.558759232639524,1.2769605618164674,2.1930137508423964,2.3572036317246265,2.7887309951159103
6.7,102.61140000000097,64.95451656304017,46.21247426423204,26.17490603930746,-0.6698927911330999,-6.6619328328715435,-13.32192656603491,-22.539306609376105,1.2762488828605474,2.1830842482499966,2.334270965838821,2.740946074203405
6.8,102.61139999998348,64.98567737032768,46.273163015494795,26.28552428426739,-0.669795213164593,-6.659472926728184,-13.314720194027887,-22.521677143466587,1.2756352849819392,2.1739981305634295,2.313197799484543,2.696962763074779
6.9,102.61140000004698,65.01514968530793,46.3305824073377,26.3902660536074,-0.6697110483430934,-6.657261468944023,-13.308212169368966,-22.505734472451866,1.2751086614862197,2.1657036290138523,2.2938809740278514,2.6565767589066955
7.0,102.61140000005793,65.04290306351446,46.38467814140136,26.489039627218727,-0.6696387631398415,-6.655277807090786,-13.30234798231981,-22.49135113803039,1.2746589772449826,2.1581511963504783,2.2762206735974995,2.619590327584567
7.1,102.61139999998167,65.06892452834481,46.435428335199965,26.581808814246163,-0.6695769737264448,-6.653502803434159,-13.297076825576285,-22.478407973560586,1.2742771777315267,2.151293443582248,2.2601204085927122,2.5858121556521465
7.2,102.6113999999297,65.09321635914735,46.48283945239533,26.668586065809563,-0.6695244330310723,-6.651918726326094,-13.29235134098893,-22.466793542847853,1.273955104768566,2.1450850784416993,2.2454869976971983,2.5550572237755254
7.3,102.61139999994491,65.1157940708672,46.526942590815324,26.749426221042917,-0.669480018781417,-6.650509149689183,-13.28812738599512,-22.45640362554501,1.2736854185595707,2.139482845479813,2.23223054821474,2.527146699388743
7.4,102.61140000006812,65.13668457343285,46.56779010235907,26.824420827640488,-0.6694427224722571,-6.649258859983235,-13.284363818087526,-22.447140744841665,1.2734615255514694,2.134445467572849,2.2202644344595694,2.5019078457331627
7.5,102.61140000001858,65.1559244985401,46.60545251963143,26.893692984016536,-0.6694116392026436,-6.648153770106229,-13.281022295803906,-22.438913733511036,1.2732775120064763,2.1299335887913022,2.2095052739689676,2.47917394457293
7.6,102.6113999999708,65.17355868329986,46.64001576731232,26.95739265711555,-0.6693859583185583,-6.647180839666933,-13.27806709476048,-22.431637334626426,1.2731280826590112,2.125909718287855,2.1998729009770255,2.458784229453392
7.7,102.611400000006,65.18963879808257,46.67157863539648,27.015692433165338,-0.6693649548183432,-6.646328001189986,-13.275464937490394,-22.425231833723217,1.2730085044443438,2.1223381753694346,2.191290337340957,2.4405838270910643
7.8,102.61139999992282,65.20422210914047,46.700250495177634,27.0687836652599,-0.6693479814599572,-6.645584091755501,-13.273184835839952,-22.41962271930897,1.2729145546768612,2.119185035451217,2.18368376019246,2.424423704003811
